ID,exponential_glrlm_GrayLevelNonUniformity,exponential_glrlm_ShortRunEmphasis,gradient_glcm_Imc2,gradient_glszm_ZoneEntropy,lbp_3D_k_glszm_SmallAreaLowGrayLevelEmphasis,lbp_3D_m1_glrlm_GrayLevelNonUniformityNormalized,original_shape_Elongation,square_firstorder_Range,squareroot_firstorder_Kurtosis,squareroot_glrlm_RunEntropy,squareroot_glszm_GrayLevelVariance,wavelet_HLH_glszm_LowGrayLevelZoneEmphasis,wavelet_HLL_firstorder_Kurtosis,wavelet_LHH_glrlm_LongRunHighGrayLevelEmphasis,wavelet_LLH_glszm_LargeAreaHighGrayLevelEmphasis
206.nii.gz,2.1270939871049643,-0.4300349853368841,-0.32945354807397076,-0.6828763956695487,-0.14334127187821166,0.24276978504459337,2.0580724694299524,-0.8585543079732363,-0.6141643387278888,0.5367135347816658,-1.0293299016986182,-0.5487505370686258,-0.35779515079744806,0.5084350320315509,0.8144331919787287
207.nii.gz,1.1353213277224354,0.28470636104591096,-2.0103403446743777,-0.8339811621415261,-0.4062849237996472,0.5928515035019185,1.749720650664492,-1.003194505283315,-0.6549495630877503,0.8885788899726915,0.21890070908732912,-0.7324415927826863,-0.3638629514509203,0.3819102948828967,1.4933393358281397
208.nii.gz,0.07226219747736888,-1.7257840051370654,0.5566905014419404,-0.6854953794069326,-0.8995248297852455,1.063878598920129,0.9557188998492034,-1.0720523953140901,-0.2852452752557911,0.5055360760023464,0.7382111261389382,-0.6421792590597418,-0.36275013234082876,1.3268472351424208,-0.053631420624598546
209.nii.gz,-0.3337831315701511,-0.23104168002530953,0.3783758758495425,-0.33169994205199693,-0.19659834125980752,0.38745142501905977,-0.06034489346634716,-0.9683734866563574,-0.5183705783644016,0.5824167427903728,-0.2523985815503503,-0.32284806451105735,-0.10893034152511546,0.7454814666093631,-0.06179825950333212
21.nii.gz,-0.966412070977615,0.1182032565288112,0.03169603916126013,-1.8039231291014957,0.3170548902285795,0.0744388039534864,-1.7830280946201285,-1.0172325798197577,-0.2976631624497948,-2.5708918706270985,1.4592618050468855,0.3124562782944317,-0.36696742338894345,-1.0952475561451387,-0.8797485871762273
210.nii.gz,0.2690426230856042,-0.366771272281776,-1.0579260539218736,-0.5564810341969694,-0.42621247462509676,0.4938996574778135,-0.3709552807573544,-1.2244103099786503,-0.39608445431497064,0.6738468369910665,-0.32332364478271264,-0.3339138791397355,-0.3646123955763177,0.6105117026166307,-0.09149197801526929
211.nii.gz,-0.919801271231158,0.6164334859961417,0.962880996269566,-0.005884886854799528,0.5861274467182838,-0.7148379479100664,0.9485095358292319,-0.2917305700524235,-0.33457900458497614,0.6989804224010038,-0.42526375537120265,-0.329494666179468,-0.36039928639986146,-0.717333970395669,-0.7417879416460913
212.nii.gz,-0.8936617194562074,-2.3157409033249605,-0.9483053378824542,-0.8543170545242286,-0.9595675341144767,0.7703298706995119,-0.1104664825246852,-1.5298123046178704,0.6996863798589078,-0.020329669836666633,-1.4861501207652257,-0.12272840570955675,-0.36564708807429375,0.5825615163082843,-0.7635381415314991
213.nii.gz,-0.8330611364296159,-3.3400761076042844,0.5282222632630639,-0.15833185158009153,0.6587746052299116,1.0500837102567688,1.7104115116467984,2.2741471715176034,1.9465183820028784,-1.1733298779380952,0.0827895614129117,0.6110553441104302,4.525286518215682,-0.4601616898343836,-0.626293954503039
214.nii.gz,-0.21972503675057475,0.4910546457557102,-1.0721969118214931,-0.6978640313748881,-0.5190248896890682,0.45481190112583814,-0.18848602188654107,-0.9339038329878949,-0.5944063935953036,1.079142106822323,-0.23011948480208416,-0.32395674848140826,11.286920231981664,1.0506925479687823,-0.37544051650080923
